,ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,AGE_YEARS,YEARS_EMPLOYED,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,GoodBorrower,Employed_period
380,5009274,0,0,4,1,40.49589041,6.693150685,0,8,2,1,7
381,5009275,0,0,4,1,40.49589041,6.693150685,0,8,2,1,7
382,5009276,0,0,4,1,40.49589041,6.693150685,0,8,2,0,7
383,5009277,0,0,4,1,40.49589041,6.693150685,0,8,2,1,7
384,5009278,0,0,4,0,41.47945205,13.19452055,0,1,2,1,13
385,5009279,0,0,4,0,41.47945205,13.19452055,0,1,2,1,13
386,5009280,0,0,4,0,41.47945205,13.19452055,0,1,2,1,13
387,5009281,0,0,4,0,41.47945205,13.19452055,0,1,2,1,13
388,5009284,0,0,4,0,41.47945205,13.19452055,0,1,2,1,13
389,5009285,0,0,4,0,41.47945205,13.19452055,0,1,2,1,13
390,5009286,0,0,4,0,41.47945205,13.19452055,0,1,2,1,13
391,5009287,0,0,4,0,41.47945205,13.19452055,0,1,2,0,13
392,5009289,0,0,4,0,41.47945205,13.19452055,0,1,2,1,13
393,5009290,0,0,4,0,41.47945205,13.19452055,0,1,2,1,13
394,5009291,0,0,4,0,41.47945205,13.19452055,0,1,2,1,13
395,5009292,0,0,4,0,41.47945205,13.19452055,0,1,2,1,13
396,5009293,0,0,4,0,41.47945205,13.19452055,0,1,2,1,13
397,5009294,0,0,4,0,41.47945205,13.19452055,0,1,2,1,13
398,5009295,0,0,4,1,57.64657534,-1000.665753,0,18,2,1,0
399,5009296,0,0,4,1,57.64657534,-1000.665753,0,18,2,0,0
400,5009297,0,0,4,3,44.10684932,5.112328767,0,8,1,1,5
401,5009299,0,0,4,3,44.10684932,5.112328767,0,8,1,0,5
402,5009300,0,0,4,3,44.10684932,5.112328767,0,8,1,1,5
403,5009301,0,0,4,3,44.10684932,5.112328767,0,8,1,1,5
404,5009302,0,0,4,4,60.44109589,-1000.665753,0,18,1,1,0
405,5009303,0,0,4,4,60.44109589,-1000.665753,0,18,1,1,0
406,5009304,0,0,4,4,60.44109589,-1000.665753,0,18,1,1,0
407,5009305,0,0,4,4,60.44109589,-1000.665753,0,18,1,1,0
408,5009306,1,0,4,1,55.17808219,-1000.665753,1,18,2,1,0
409,5009307,1,0,4,1,55.17808219,-1000.665753,1,18,2,1,0
410,5009308,1,0,4,1,55.17808219,-1000.665753,1,18,2,1,0
411,5009309,1,0,4,1,55.17808219,-1000.665753,1,18,2,1,0
412,5009310,1,0,4,1,55.17808219,-1000.665753,1,18,2,1,0
413,5009311,1,0,4,1,55.17808219,-1000.665753,1,18,2,1,0
414,5009312,1,0,4,1,55.17808219,-1000.665753,1,18,2,1,0
415,5009313,1,0,4,1,55.17808219,-1000.665753,1,18,2,1,0
416,5009314,1,0,4,1,55.17808219,-1000.665753,1,18,2,1,0
417,5009315,1,0,4,1,55.17808219,-1000.665753,1,18,2,0,0
418,5009316,1,0,4,1,55.17808219,-1000.665753,1,18,2,1,0
419,5009317,1,0,4,1,55.17808219,-1000.665753,1,18,2,1,0
420,5009318,1,0,4,1,55.17808219,-1000.665753,1,18,2,1,0
421,5009319,1,0,4,1,55.17808219,-1000.665753,1,18,2,1,0
422,5009325,1,0,1,1,57.50958904,12.95068493,0,8,2,1,13
423,5009327,1,0,1,1,57.50958904,12.95068493,0,8,2,1,13
424,5009328,1,0,1,1,57.50958904,12.95068493,0,8,2,1,13
425,5009329,1,0,1,1,57.50958904,12.95068493,0,8,2,1,13
426,5009330,1,0,1,1,57.50958904,12.95068493,0,8,2,1,13
427,5009331,1,0,1,1,57.50958904,12.95068493,0,8,2,1,13
428,5009332,1,0,1,1,57.50958904,12.95068493,0,8,2,1,13
429,5009333,1,0,1,1,57.50958904,12.95068493,0,8,2,1,13
430,5009335,0,0,1,2,44.39178082,19.45205479,0,10,1,1,19
431,5009336,0,0,1,2,44.39178082,19.45205479,0,10,1,1,19
432,5009337,0,0,1,2,44.39178082,19.45205479,0,10,1,1,19
433,5009338,0,0,4,1,51.16164384,14.53150685,0,16,2,0,15
434,5009339,0,0,4,1,51.16164384,14.53150685,0,16,2,1,15
435,5009340,1,0,4,1,29.45205479,6.693150685,0,6,2,1,7
436,5009341,1,0,4,1,29.45205479,6.693150685,0,6,2,1,7
437,5009342,1,0,4,1,29.45205479,6.693150685,0,6,2,1,7
438,5009343,1,0,4,1,29.45205479,6.693150685,0,6,2,1,7
439,5009344,1,0,4,1,29.45205479,6.693150685,0,6,2,0,7
440,5009345,1,0,4,1,29.45205479,6.693150685,0,6,2,1,7
441,5009346,1,0,4,1,29.45205479,6.693150685,0,6,2,0,7
442,5009349,0,0,3,1,57.95890411,0.356164384,0,4,2,1,0
443,5009354,0,0,3,1,57.95890411,0.356164384,0,4,2,0,0
444,5009355,0,0,4,1,53.95068493,14.44657534,0,8,2,0,14
445,5009358,0,0,4,1,53.95068493,14.44657534,0,8,2,1,14
446,5009359,1,0,1,3,52.22739726,20.28493151,0,10,1,0,20
447,5009360,1,0,1,3,52.22739726,20.28493151,0,10,1,0,20
448,5009361,1,0,1,0,40.73150685,1.605479452,0,4,2,1,2
449,5009362,1,0,1,0,40.73150685,1.605479452,0,4,2,0,2
450,5009363,1,0,1,0,40.73150685,1.605479452,0,4,2,1,2
451,5009364,1,0,1,0,40.73150685,1.605479452,0,4,2,0,2
452,5009365,1,0,1,0,40.73150685,1.605479452,0,4,2,1,2
453,5009366,1,0,1,0,40.73150685,1.605479452,0,4,2,1,2
454,5009367,1,0,1,0,40.73150685,1.605479452,0,4,2,0,2
455,5009368,1,0,4,1,63.5260274,-1000.665753,1,18,2,1,0
456,5009369,1,0,4,1,63.5260274,-1000.665753,1,18,2,1,0
457,5009370,1,0,4,1,63.5260274,-1000.665753,1,18,2,0,0
458,5009371,1,0,4,1,63.5260274,-1000.665753,1,18,2,1,0
459,5009372,1,0,4,1,63.5260274,-1000.665753,1,18,2,1,0
460,5009373,1,0,4,1,63.5260274,-1000.665753,1,18,2,1,0
461,5009378,0,0,1,1,30.90684932,4.778082192,1,3,4,1,5
462,5009379,1,0,4,1,25.83561644,3.273972603,0,14,3,1,3
463,5009380,1,0,4,1,25.83561644,3.273972603,0,14,3,1,3
464,5009381,1,0,4,1,25.83561644,3.273972603,0,14,3,1,3
465,5009382,1,0,4,1,25.83561644,3.273972603,0,14,3,1,3
466,5009383,0,0,1,1,40.32328767,15.28219178,0,10,2,1,15
467,5009384,0,0,1,1,40.32328767,15.28219178,0,10,2,1,15
468,5009386,0,0,1,1,40.32328767,15.28219178,0,10,2,1,15
469,5009387,0,0,1,1,40.32328767,15.28219178,0,10,2,0,15
470,5009389,0,0,1,3,30.25205479,8.695890411,0,3,1,1,9
471,5009391,0,0,1,3,30.25205479,8.695890411,0,3,1,0,9
472,5009392,0,0,1,3,30.25205479,8.695890411,0,3,1,1,9
473,5009393,0,0,1,3,30.25205479,8.695890411,0,3,1,1,9
474,5009394,0,0,1,3,30.25205479,8.695890411,0,3,1,0,9
475,5009395,0,0,1,3,30.25205479,8.695890411,0,3,1,1,9
476,5009396,0,0,1,0,34.2630137,1.356164384,0,0,3,1,1
477,5009397,0,0,1,0,34.2630137,1.356164384,0,0,3,1,1
478,5009398,0,0,1,0,34.2630137,1.356164384,0,0,3,1,1
479,5009399,0,0,1,0,34.2630137,1.356164384,0,0,3,1,1
480,5009400,0,0,1,0,34.2630137,1.356164384,0,0,3,1,1
481,5009401,0,0,1,0,34.2630137,1.356164384,0,0,3,1,1
482,5009402,0,0,4,1,56.44931507,0.690410959,0,16,2,1,1
483,5009403,0,0,4,1,56.44931507,0.690410959,0,16,2,1,1
484,5009404,0,0,1,1,28.30410959,1.18630137,0,3,4,0,1
485,5009405,0,0,2,1,38.14520548,6.273972603,0,4,2,1,6
486,5009406,0,0,2,1,38.14520548,6.273972603,0,4,2,1,6
487,5009408,0,0,2,1,38.14520548,6.273972603,0,4,2,1,6
488,5009410,0,0,2,1,38.14520548,6.273972603,0,4,2,1,6
489,5112901,0,0,2,1,38.14520548,6.273972603,0,4,2,1,6
490,5009415,0,0,4,3,52.88767123,1.271232877,0,3,1,0,1
491,5009416,0,0,4,3,52.88767123,1.271232877,0,3,1,1,1
492,5009417,0,0,4,3,52.88767123,1.271232877,0,3,1,0,1
493,5009418,0,0,4,3,52.88767123,1.271232877,0,3,1,1,1
494,5009419,0,0,4,3,52.88767123,1.271232877,0,3,1,1,1
495,5009420,0,0,4,3,52.88767123,1.271232877,0,3,1,1,1
496,5009421,0,0,4,3,52.88767123,1.271232877,0,3,1,1,1
497,5009423,0,0,4,0,53.61369863,2.775342466,0,16,2,1,3
498,5009424,0,0,4,3,22.41643836,3.608219178,0,2,1,1,4
499,5009425,0,0,4,3,22.41643836,3.608219178,0,2,1,1,4
500,5009426,0,0,4,1,54.64109589,-1000.665753,0,18,2,0,0
501,5009427,0,0,4,1,54.64109589,-1000.665753,0,18,2,0,0
502,5009428,0,0,4,3,23.71780822,3.189041096,0,8,1,0,3
503,5009429,0,0,4,3,23.71780822,3.189041096,0,8,1,0,3
504,5009431,1,0,1,1,40.64383562,3.273972603,0,4,2,1,3
505,5009435,0,0,4,1,54.63013699,-1000.665753,0,18,2,1,0
506,5090746,0,0,4,1,54.63013699,-1000.665753,0,18,2,1,0
507,5009436,0,0,4,1,64.32876712,-1000.665753,0,18,2,1,0
508,5009437,0,0,4,1,64.32876712,-1000.665753,0,18,2,0,0
509,5009438,0,0,4,1,64.32876712,-1000.665753,0,18,2,1,0
510,5009439,0,0,4,1,64.32876712,-1000.665753,0,18,2,1,0
511,5009440,0,0,4,1,64.32876712,-1000.665753,0,18,2,1,0
512,5009441,0,0,4,1,25.99726027,4.608219178,0,18,2,1,5
513,5009442,0,0,4,1,25.99726027,4.608219178,0,18,2,1,5
514,5009443,0,0,4,1,25.99726027,4.608219178,0,18,2,1,5
515,5009444,0,0,4,1,25.99726027,4.608219178,0,18,2,1,5
516,5009445,1,0,2,0,37.95890411,2.024657534,0,18,2,0,2
517,5009447,1,0,4,1,39.54794521,9.276712329,0,4,2,1,9
518,5009448,1,0,4,1,39.54794521,9.276712329,0,4,2,1,9
519,5009450,0,0,1,1,47.3260274,3.693150685,0,8,2,1,4
520,5009451,0,0,1,1,47.3260274,3.693150685,0,8,2,1,4
521,5009452,0,0,1,1,47.3260274,3.693150685,0,8,2,1,4
522,5009453,0,0,1,1,47.3260274,3.693150685,0,8,2,1,4
523,5009454,0,0,1,1,47.3260274,3.693150685,0,8,2,1,4
524,5009455,0,0,1,1,47.3260274,3.693150685,0,8,2,1,4
525,5009456,0,0,1,1,47.3260274,3.693150685,0,8,2,1,4
526,5009457,0,0,1,1,47.3260274,3.693150685,0,8,2,1,4
527,5009458,0,0,1,1,47.3260274,3.693150685,0,8,2,1,4
528,5009459,0,0,4,1,53.97808219,27.04109589,0,18,2,1,27
529,5009460,0,0,4,1,53.97808219,27.04109589,0,18,2,0,27
530,5009465,0,0,4,1,53.97808219,27.04109589,0,18,2,1,27
531,5009466,0,0,4,1,53.97808219,27.04109589,0,18,2,1,27
532,5009468,0,0,4,1,53.97808219,27.04109589,0,18,2,1,27
533,5009469,0,0,4,1,53.97808219,27.04109589,0,18,2,0,27
534,5009470,0,0,4,1,53.97808219,27.04109589,0,18,2,1,27
535,5009471,0,0,4,1,53.97808219,27.04109589,0,18,2,1,27
536,5009472,0,0,4,1,53.97808219,27.04109589,0,18,2,1,27
537,5009473,0,0,1,1,36.27671233,12.19452055,0,18,2,1,12
538,5009481,0,0,1,1,36.27671233,12.19452055,0,18,2,1,12
539,5009482,0,0,1,1,36.27671233,12.19452055,0,18,2,1,12
540,5009484,0,0,4,1,33.23287671,2.18630137,0,2,2,1,2
541,5009485,0,0,4,1,33.23287671,2.18630137,0,2,2,1,2
542,5009487,0,0,4,1,26.6739726,7.863013699,0,18,4,1,8
543,5009488,0,0,4,1,26.6739726,7.863013699,0,18,4,1,8
544,5009489,0,0,4,1,26.6739726,7.863013699,0,18,4,1,8
545,5009490,1,0,4,1,44.37260274,17.03561644,0,8,2,0,17
546,5009492,1,0,4,1,44.37260274,17.03561644,0,8,2,1,17
547,5009493,1,0,4,1,32.07123288,3.189041096,1,4,2,1,3
548,5009494,1,0,4,1,32.07123288,3.189041096,1,4,2,1,3
549,5009495,1,0,4,1,32.07123288,3.189041096,1,4,2,1,3
550,5009497,1,0,4,1,32.07123288,3.189041096,1,4,2,1,3
551,5009498,1,0,4,1,32.07123288,3.189041096,1,4,2,0,3
552,5009499,1,0,4,1,32.07123288,3.189041096,1,4,2,1,3
553,5009500,1,0,4,1,32.07123288,3.189041096,1,4,2,1,3
554,5009501,1,0,4,1,32.07123288,3.189041096,1,4,2,0,3
555,5009502,1,0,4,1,32.07123288,3.189041096,1,4,2,1,3
556,5009503,1,0,4,1,32.07123288,3.189041096,1,4,2,1,3
557,5009507,0,0,1,1,44.10958904,13.53150685,0,3,2,1,14
558,5009508,0,0,1,1,44.10958904,13.53150685,0,3,2,1,14
559,5009509,0,0,1,1,44.10958904,13.53150685,0,3,2,1,14
560,5009510,0,0,1,1,44.10958904,13.53150685,0,3,2,1,14
561,5009512,0,0,2,1,46.26849315,7.361643836,0,3,2,1,7
562,5009513,0,0,2,1,46.26849315,7.361643836,0,3,2,1,7
563,5009515,0,0,2,1,46.26849315,7.361643836,0,3,2,1,7
564,5009516,0,0,2,1,46.26849315,7.361643836,0,3,2,1,7
565,5009517,0,0,2,1,46.26849315,7.361643836,0,3,2,1,7
566,5009518,1,0,2,1,34.14520548,5.945205479,0,8,4,0,6
567,5009519,1,0,2,1,34.14520548,5.945205479,0,8,4,1,6
568,5009521,1,0,2,1,34.14520548,5.945205479,0,8,4,1,6
569,5009523,1,0,4,2,32.87123288,3.109589041,0,8,2,0,3
570,5009525,1,0,4,2,32.87123288,3.109589041,0,8,2,1,3
571,5009526,1,0,4,1,37.23287671,2.690410959,0,18,2,1,3
572,5009527,1,0,4,1,37.23287671,2.690410959,0,18,2,0,3
573,5009529,1,0,4,1,37.23287671,2.690410959,0,18,2,1,3
574,5009530,1,0,4,1,37.23287671,2.690410959,0,18,2,1,3
575,5009531,1,0,4,1,37.23287671,2.690410959,0,18,2,1,3
576,5009533,1,0,4,1,37.23287671,2.690410959,0,18,2,1,3
577,5009534,1,0,4,1,37.23287671,2.690410959,0,18,2,1,3
578,5009535,1,0,4,1,37.23287671,2.690410959,0,18,2,1,3
579,5009536,1,0,4,1,42.34246575,2.438356164,0,8,2,1,2
580,5009537,1,0,4,1,42.53972603,4.778082192,0,14,2,1,5
581,5009540,1,0,4,1,42.53972603,4.778082192,0,14,2,1,5
582,5009541,1,0,4,1,42.53972603,4.778082192,0,14,2,1,5
583,5009543,0,0,4,0,51.54246575,26.70684932,0,8,2,1,27
584,5009545,0,0,4,0,51.54246575,26.70684932,0,8,2,0,27
585,5009546,0,0,4,0,51.54246575,26.70684932,0,8,2,1,27
586,5009548,0,0,4,0,51.54246575,26.70684932,0,8,2,1,27
587,5009551,0,0,4,0,51.54246575,26.70684932,0,8,2,0,27
588,5009553,0,0,4,0,51.54246575,26.70684932,0,8,2,1,27
589,5009554,0,0,4,0,51.54246575,26.70684932,0,8,2,1,27
590,5009555,0,0,4,0,51.54246575,26.70684932,0,8,2,1,27
591,5009556,0,0,4,0,51.54246575,26.70684932,0,8,2,0,27
592,5009557,0,0,4,0,51.54246575,26.70684932,0,8,2,0,27
593,5009558,0,0,4,0,51.54246575,26.70684932,0,8,2,1,27
594,5009559,0,0,4,0,51.54246575,26.70684932,0,8,2,1,27
595,5009560,0,0,4,0,51.54246575,26.70684932,0,8,2,1,27
596,5009561,0,0,4,0,51.54246575,26.70684932,0,8,2,1,27
597,5009562,0,0,4,4,55.62191781,-1000.665753,0,18,1,1,0
598,5009563,0,0,4,4,55.62191781,-1000.665753,0,18,1,0,0
599,5009564,0,0,4,4,55.62191781,-1000.665753,0,18,1,1,0
600,5009565,1,0,4,1,41.51506849,8.610958904,0,8,2,1,9
601,5009566,1,0,4,1,41.51506849,8.610958904,0,8,2,1,9
602,5009567,1,0,4,1,41.51506849,8.610958904,0,8,2,1,9
603,5009568,1,0,4,1,41.51506849,8.610958904,0,8,2,1,9
604,5009569,1,0,4,1,41.51506849,8.610958904,0,8,2,1,9
605,5009570,1,0,4,1,41.51506849,8.610958904,0,8,2,1,9
606,5009571,1,0,4,1,41.51506849,8.610958904,0,8,2,1,9
607,5009572,1,0,4,1,41.51506849,8.610958904,0,8,2,1,9
608,5009573,1,0,4,1,41.51506849,8.610958904,0,8,2,1,9
609,5009574,1,0,4,1,41.51506849,8.610958904,0,8,2,1,9
610,5009575,1,0,4,1,46.77808219,2.18630137,0,0,2,1,2
611,5009576,1,0,4,1,46.77808219,2.18630137,0,0,2,0,2
612,5009577,0,0,4,1,58.4,-1000.665753,0,18,2,1,0
613,5009578,0,0,4,1,58.4,-1000.665753,0,18,2,1,0
614,5009579,0,0,4,1,58.4,-1000.665753,0,18,2,1,0
615,5009580,0,0,4,1,58.4,-1000.665753,0,18,2,1,0
616,5009581,0,0,4,1,58.4,-1000.665753,0,18,2,1,0
617,5009582,0,0,4,2,32.00547945,1.857534247,0,14,1,1,2
618,5009583,0,0,4,2,32.00547945,1.857534247,0,14,1,1,2
619,5009584,0,0,4,2,32.00547945,1.857534247,0,14,1,1,2
620,5009585,0,0,4,2,39.38082192,2.18630137,0,14,1,1,2
621,5009586,0,0,4,2,39.38082192,2.18630137,0,14,1,0,2
622,5009590,1,0,4,1,23.25479452,5.02739726,0,18,2,0,5
623,5009591,1,0,4,1,23.25479452,5.02739726,0,18,2,1,5
624,5009592,0,0,4,3,64.47123288,-1000.665753,0,18,1,1,0
625,5090748,0,0,4,3,64.47123288,-1000.665753,0,18,1,1,0
626,5009593,1,0,4,1,47.62465753,2.438356164,0,3,2,1,2
627,5009594,1,0,4,1,47.62465753,2.438356164,0,3,2,0,2
628,5009595,1,0,4,1,47.62465753,2.438356164,0,3,2,0,2
629,5009597,1,0,4,1,47.62465753,2.438356164,0,3,2,1,2
630,5009599,1,0,4,1,47.62465753,2.438356164,0,3,2,0,2
631,5009600,1,0,4,1,47.62465753,2.438356164,0,3,2,1,2
632,5009602,1,0,1,1,36.8630137,7.528767123,0,14,2,1,8
633,5009603,0,0,4,1,35.26575342,10.19178082,0,14,3,0,10
634,5009605,0,0,4,1,35.26575342,10.19178082,0,14,3,0,10
635,5009606,0,0,4,1,35.26575342,10.19178082,0,14,3,1,10
636,5009607,0,0,4,1,33.63561644,2.690410959,0,6,4,1,3
637,5009608,0,0,4,1,33.63561644,2.690410959,0,6,4,1,3
638,5009609,0,0,4,1,33.63561644,2.690410959,0,6,4,1,3
639,5009610,0,0,4,1,33.63561644,2.690410959,0,6,4,0,3
640,5009611,0,0,4,1,33.63561644,2.690410959,0,6,4,1,3
641,5009612,0,0,4,1,33.63561644,2.690410959,0,6,4,1,3
642,5009613,0,0,4,1,33.63561644,2.690410959,0,6,4,1,3
643,5009614,0,0,4,1,33.63561644,2.690410959,0,6,4,0,3
644,5009617,1,0,4,1,47.58082192,-1000.665753,0,18,2,1,0
645,5009618,1,0,4,1,47.58082192,-1000.665753,0,18,2,1,0
646,5009620,1,0,4,1,52.20821918,0.271232877,0,4,2,1,0
647,5009622,1,0,4,1,52.20821918,0.271232877,0,4,2,1,0
648,5009623,1,0,4,1,52.20821918,0.271232877,0,4,2,1,0
649,5009624,1,0,4,1,52.20821918,0.271232877,0,4,2,0,0
650,5009625,0,0,4,1,52.89041096,9.030136986,0,8,2,1,9
651,5009627,0,0,4,1,52.89041096,9.030136986,0,8,2,1,9
652,5009628,0,0,4,1,52.89041096,9.030136986,0,8,2,0,9
653,5009629,0,0,4,1,52.89041096,9.030136986,0,8,2,1,9
654,5009631,0,0,4,1,27.09589041,5.608219178,0,8,2,1,6
655,5009632,0,0,4,1,27.09589041,5.608219178,0,8,2,1,6
656,5009633,1,0,2,1,27.53150685,0.775342466,0,4,3,1,1
657,5009634,1,0,2,1,27.53150685,0.775342466,0,4,3,1,1
658,5009636,0,0,4,1,58.70136986,-1000.665753,0,18,2,1,0
659,5009637,0,0,4,1,58.70136986,-1000.665753,0,18,2,1,0
660,5009638,0,0,4,1,58.70136986,-1000.665753,0,18,2,0,0
661,5009639,0,0,4,1,58.70136986,-1000.665753,0,18,2,1,0
662,5009642,0,0,4,3,23.25753425,2.523287671,0,18,1,1,3
663,5009643,0,0,4,3,23.25753425,2.523287671,0,18,1,0,3
664,5009646,0,0,4,3,40.24383562,10.03013699,0,9,1,1,10
665,5009647,0,0,4,3,40.24383562,10.03013699,0,9,1,1,10
666,5009648,0,0,4,3,40.24383562,10.03013699,0,9,1,1,10
667,5090751,0,0,4,3,40.24383562,10.03013699,0,9,1,1,10
668,5009651,0,0,4,1,51.09589041,29.96164384,0,18,2,1,30
669,5009653,0,0,4,1,51.09589041,29.96164384,0,18,2,1,30
670,5009654,0,0,4,1,51.09589041,29.96164384,0,18,2,1,30
671,5009655,0,0,4,1,51.09589041,29.96164384,0,18,2,0,30
672,5009656,0,0,4,1,51.09589041,29.96164384,0,18,2,1,30
673,5009657,0,0,4,1,51.09589041,29.96164384,0,18,2,1,30
674,5009658,0,0,4,1,51.09589041,29.96164384,0,18,2,1,30
675,5009660,0,0,1,3,27.85205479,4.860273973,0,18,1,1,5
676,5009661,0,0,1,3,27.85205479,4.860273973,0,18,1,1,5
677,5009662,0,0,1,3,27.85205479,4.860273973,0,18,1,1,5
678,5009663,0,0,1,3,27.85205479,4.860273973,0,18,1,1,5
679,5009664,0,0,4,2,52.57808219,-1000.665753,0,18,1,1,0
680,5009665,0,0,4,2,52.57808219,-1000.665753,0,18,1,1,0
681,5009666,0,0,4,2,52.57808219,-1000.665753,0,18,1,1,0
682,5009667,0,0,4,2,52.57808219,-1000.665753,0,18,1,0,0
683,5009668,0,0,4,2,52.57808219,-1000.665753,0,18,1,1,0
684,5009671,0,0,4,0,43.30136986,1.18630137,0,3,2,0,1
685,5009672,0,0,4,0,43.30136986,1.18630137,0,3,2,0,1
686,5009673,0,0,4,4,59.41917808,-1000.665753,0,18,1,1,0
687,5009674,0,0,4,4,59.41917808,-1000.665753,0,18,1,1,0
688,5009675,0,0,4,4,59.41917808,-1000.665753,0,18,1,1,0
689,5009676,0,0,4,4,59.41917808,-1000.665753,0,18,1,1,0
690,5009677,0,0,4,4,59.41917808,-1000.665753,0,18,1,1,0
691,5009678,0,0,4,4,59.41917808,-1000.665753,0,18,1,1,0
692,5009680,0,0,4,4,59.41917808,-1000.665753,0,18,1,1,0
693,5009681,0,0,4,4,59.41917808,-1000.665753,0,18,1,1,0
694,5009682,0,0,4,4,59.41917808,-1000.665753,0,18,1,1,0
695,5009683,0,0,4,4,59.41917808,-1000.665753,0,18,1,1,0
696,5009684,0,0,4,4,59.41917808,-1000.665753,0,18,1,1,0
697,5009685,0,0,4,4,59.41917808,-1000.665753,0,18,1,1,0
698,5009686,0,0,4,4,59.41917808,-1000.665753,0,18,1,1,0
699,5009687,0,0,4,4,59.41917808,-1000.665753,0,18,1,1,0
700,5009688,0,0,4,4,59.41917808,-1000.665753,0,18,1,1,0
701,5009689,0,0,4,2,63.83287671,-1000.665753,0,18,1,1,0
702,5009690,0,0,4,2,63.83287671,-1000.665753,0,18,1,1,0
703,5009691,0,0,4,2,63.83287671,-1000.665753,0,18,1,1,0
704,5009693,0,0,4,2,63.83287671,-1000.665753,0,18,1,1,0
705,5009694,1,0,1,1,35.61369863,4.273972603,1,10,2,1,4
706,5009695,1,0,1,1,35.61369863,4.273972603,1,10,2,0,4
707,5009698,1,0,1,1,35.61369863,4.273972603,1,10,2,1,4
708,5009699,1,0,1,1,35.61369863,4.273972603,1,10,2,1,4
709,5009700,1,0,1,1,35.61369863,4.273972603,1,10,2,0,4
710,5090752,1,0,1,1,35.61369863,4.273972603,1,10,2,1,4
711,5009701,0,0,4,1,57.15890411,-1000.665753,0,18,2,1,0
712,5009702,0,0,4,1,57.15890411,-1000.665753,0,18,2,0,0
713,5009703,0,0,4,1,57.15890411,-1000.665753,0,18,2,1,0
714,5009704,0,0,4,1,57.15890411,-1000.665753,0,18,2,1,0
715,5009705,0,0,4,1,57.15890411,-1000.665753,0,18,2,1,0
716,5009706,0,0,1,1,31.90136986,0.942465753,0,10,2,1,1
717,5009707,0,0,1,1,31.90136986,0.942465753,0,10,2,0,1
718,5009709,0,0,1,1,31.90136986,0.942465753,0,10,2,1,1
719,5009711,1,0,4,0,30.41643836,1.18630137,0,14,2,1,1
720,5009712,1,0,4,0,30.41643836,1.18630137,0,14,2,1,1
721,5009713,0,0,4,3,25.69863014,4.693150685,0,18,1,1,5
722,5009714,0,0,4,3,25.69863014,4.693150685,0,18,1,0,5
723,5009715,0,0,4,3,25.69863014,4.693150685,0,18,1,1,5
724,5009716,0,0,4,3,25.69863014,4.693150685,0,18,1,0,5
725,5009717,0,0,4,3,25.69863014,4.693150685,0,18,1,1,5
726,5009718,0,0,4,3,25.69863014,4.693150685,0,18,1,1,5
727,5009719,0,0,4,3,52.92054795,12.19452055,0,18,1,0,12
728,5009722,0,0,4,3,52.92054795,12.19452055,0,18,1,1,12
729,5009724,0,0,1,1,27.08767123,6.778082192,0,14,2,1,7
730,5009725,0,0,1,1,27.08767123,6.778082192,0,14,2,1,7
731,5009726,0,0,1,1,27.08767123,6.778082192,0,14,2,0,7
732,5009727,0,0,1,1,27.08767123,6.778082192,0,14,2,1,7
733,5009729,1,0,4,1,36.10410959,3.608219178,0,8,2,1,4
734,5009730,1,0,4,1,36.10410959,3.608219178,0,8,2,0,4
735,5009731,1,0,4,1,36.10410959,3.608219178,0,8,2,1,4
736,5009732,1,0,1,1,52.9890411,20.03835616,0,10,2,1,20
737,5009733,1,0,1,1,52.9890411,20.03835616,0,10,2,1,20
738,5009734,1,0,1,1,52.9890411,20.03835616,0,10,2,1,20
739,5009736,1,0,4,1,40.15616438,12.03287671,0,3,2,1,12
740,5009737,1,0,4,1,40.15616438,12.03287671,0,3,2,1,12
741,5009738,1,0,4,1,40.15616438,12.03287671,0,3,2,1,12
742,5009739,1,0,4,1,40.15616438,12.03287671,0,3,2,1,12
743,5009740,1,0,4,1,40.15616438,12.03287671,0,3,2,1,12
744,5009741,1,0,4,1,40.15616438,12.03287671,0,3,2,0,12
745,5009742,0,0,4,1,33.77534247,6.778082192,0,14,2,1,7
746,5009743,0,0,4,1,33.77534247,6.778082192,0,14,2,1,7
747,5009745,1,0,1,1,37.14246575,1.605479452,0,18,2,1,2
748,5009746,1,0,1,1,37.14246575,1.605479452,0,18,2,0,2
749,5009748,1,0,1,1,37.14246575,1.605479452,0,18,2,1,2
750,5009750,1,0,1,1,37.14246575,1.605479452,0,18,2,0,2
751,5009751,1,0,1,1,37.14246575,1.605479452,0,18,2,1,2
752,5009755,1,0,1,1,37.14246575,1.605479452,0,18,2,1,2
753,5090754,1,0,1,1,37.14246575,1.605479452,0,18,2,1,2
754,5009757,1,0,1,3,24.89589041,4.608219178,0,8,1,1,5
755,5009758,1,0,1,3,24.89589041,4.608219178,0,8,1,1,5
756,5009759,1,0,1,3,24.89589041,4.608219178,0,8,1,1,5
757,5009760,1,0,1,3,24.89589041,4.608219178,0,8,1,1,5
758,5009761,1,0,1,3,24.89589041,4.608219178,0,8,1,1,5
759,5009762,0,0,4,2,38.67945205,8.695890411,0,8,1,1,9
760,5009764,0,0,4,2,38.67945205,8.695890411,0,8,1,1,9
761,5009765,0,0,4,2,38.67945205,8.695890411,0,8,1,1,9
762,5009766,0,0,4,2,38.67945205,8.695890411,0,8,1,1,9
